CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,CREATED_DATE
15889,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,35924,2016-10-14
15890,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,35924,2016-10-14
15891,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,35924,2016-10-14
15892,2016-07-01,2016-09-30,2016-07-14,"Alderman Scott Waguespack",100,36741,2016-10-14
15893,2016-07-01,2016-09-30,2016-08-19,"23rd Ward Regular Democratic Organization",150,36741,2016-10-14
15894,2016-07-01,2016-09-30,2016-08-22,"Alderman Millz Santiago",100,36741,2016-10-14
15895,2016-07-01,2016-09-30,2016-09-28,"Friends of Michele Smith",100,36741,2016-10-14
15896,2016-07-01,2016-09-30,2016-08-25,"Alderman Garza",650,34947,2016-10-14
15901,2016-01-01,2016-03-31,2016-02-18,"Citizens for Deb Mell",250,36761,2016-10-14
15902,2016-01-01,2016-03-31,2016-02-29,"John Arena",500,36761,2016-10-14
15903,2016-01-01,2016-03-31,2016-03-06,"Patrick O'Connor",100,36761,2016-10-14
15921,2016-07-01,2016-09-30,2016-07-22,"47th Ward Democratic",1000,35321,2016-10-17
15922,2016-07-01,2016-09-30,2016-08-19,"26th Ward Democratic Organization",1000,35341,2016-10-17
15926,2016-07-01,2016-09-30,2016-07-05,"Alderman Pat Dowell",150,36781,2016-10-17
15927,2016-07-01,2016-09-30,2016-07-20,"Citizens for Deb Mell",150,29951,2016-10-17
15928,2016-07-01,2016-09-30,2016-07-20,"Citizens for Joe Moore",150,29951,2016-10-17
15929,2016-07-01,2016-09-30,2016-07-20,"Friends of Walter Burnett",1000,29951,2016-10-17
15930,2016-07-01,2016-09-30,2016-09-28,"Citizens for Reilly",100,30337,2016-10-17
15931,2016-07-01,2016-09-30,2016-09-15,"Alderman Michele Smith",500,36761,2016-10-17
15941,2016-04-01,2016-06-30,2016-06-03,"Friends for Susana Mendoza",150,36841,2016-10-18
15942,2016-04-01,2016-06-30,2016-05-19,"Friends of Raymond A. Lopez",150,36841,2016-10-18
15943,2016-04-01,2016-06-30,2016-05-19,"Friends of George A. Cardenas",100,36841,2016-10-18
15944,2016-01-01,2016-03-31,2016-03-08,"Friends of George A. Cardenas",250,36841,2016-10-18
15961,2016-07-01,2016-09-30,2016-09-30,"14th Ward Regular Democratic Organization",500,31005,2016-10-18
15962,2016-07-01,2016-09-30,2016-07-30,"Alderman Ray Lopez",1000,31005,2016-10-18
15981,2016-04-01,2016-06-30,2016-06-09,"Ald. Matt O'Shea",150,36861,2016-10-18
16001,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,36881,2016-10-18
16002,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,36881,2016-10-18
16003,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,36881,2016-10-18
16004,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,36881,2016-10-18
16005,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,36881,2016-10-18
16006,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie Austin 34th Ward Dem. Org.",300,36881,2016-10-18
16007,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,36881,2016-10-18
16008,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,36881,2016-10-18
16009,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,36881,2016-10-18
16010,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,36881,2016-10-18
16011,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,36881,2016-10-18
16012,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,36881,2016-10-18
16013,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,36881,2016-10-18
16014,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,36882,2016-10-18
16015,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie M. Austin 34th Ward Dem. Org.",300,36882,2016-10-18
16016,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,36882,2016-10-18
16017,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,36882,2016-10-18
16018,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,36882,2016-10-18
16019,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,36882,2016-10-18
16020,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,36882,2016-10-18
16021,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,36882,2016-10-18
16022,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,36882,2016-10-18
16023,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,36882,2016-10-18
16024,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,36882,2016-10-18
16025,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,36882,2016-10-18
16026,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,36882,2016-10-18
16027,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,36883,2016-10-18
16028,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,36883,2016-10-18
16029,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,36883,2016-10-18
16030,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,36883,2016-10-18
16031,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,36883,2016-10-18
16032,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,36883,2016-10-18
16033,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,36883,2016-10-18
16034,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,36883,2016-10-18
16035,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,36883,2016-10-18
16036,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,36883,2016-10-18
16037,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,36883,2016-10-18
16038,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie Austin 34th Ward Dem. Org.",300,36883,2016-10-18
16039,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,36883,2016-10-18
16041,2016-07-01,2016-09-30,2016-09-07,"14th Ward Democrats",1500,32681,2016-10-18
16042,2016-07-01,2016-09-30,2016-09-11,"Hopkins for Chicago",200,32681,2016-10-18
16043,2016-07-01,2016-09-30,2016-09-28,"Alderman Reilly",100,30024,2016-10-18
16081,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",1500,30210,2016-10-19
16101,2016-07-01,2016-09-30,2016-09-27,"Howard Brookins Jr",125,30428,2016-10-20
16102,2016-07-01,2016-09-30,2016-09-23,"47th Ward Democratic Organization",125,34781,2016-10-20
16103,2016-07-01,2016-09-30,2016-09-30,"27th Ward Regular Democratic Organization",75,34781,2016-10-20
16104,2016-07-01,2016-09-30,2016-08-23,"Friends of Mike Zalewski",250,34781,2016-10-20
16121,2016-07-01,2016-09-30,2016-08-19,"Ald Toni Foulkes",250,30245,2016-10-20
16122,2016-07-01,2016-09-30,2016-09-08,"Ald Roberto Maldonado",500,30245,2016-10-20
16123,2016-07-01,2016-09-30,2016-08-19,"Friends to Elect Toni L. Foulkes",250,35121,2016-10-20
16124,2016-07-01,2016-09-30,2016-09-08,"Alderman Roberto Maldonado",500,35121,2016-10-20
16125,2016-07-01,2016-09-30,2016-09-29,"Citizens for Reilly",500,30437,2016-10-20
16126,2016-07-01,2016-09-30,2016-08-25,"Committee to Elect Jospeh Berrios",500,29727,2016-10-20
16141,2016-07-01,2016-09-30,2016-08-19,"Friends to Elect Toni L. Foulkes",250,37047,2016-10-20
16142,2016-07-01,2016-09-30,2016-09-08,"Alderman Roberto Maldonado",500,37047,2016-10-20
16143,2016-04-01,2016-06-30,2016-06-12,"Friends of Sofia King",250,37047,2016-10-20
16144,2016-04-01,2016-06-30,2016-06-07,"Friends of Patrick Thompson",500,37047,2016-10-20
16145,2016-04-01,2016-06-30,2016-06-17,"Summers for Chicago",50,37047,2016-10-20
16146,2016-07-01,2016-09-30,2016-06-26,"Citizens for Anthony Beal",1500,37061,2016-10-20
16161,2016-07-01,2016-09-30,2016-09-14,"Latino Caucus Foundation",250,30375,2016-10-20
16181,2016-01-01,2016-03-31,2016-03-23,"Citizens for Tunney",250,37141,2016-10-21
16182,2016-04-01,2016-06-30,2016-06-10,"Alderman Patrick Thompson",250,37141,2016-10-21
16201,2016-07-01,2016-09-30,2016-07-05,"Citizens For Deb Mell",250,30821,2016-10-24
16221,2016-01-01,2016-03-31,2016-03-23,"Citizens for Tunney",250,37161,2016-10-24
16222,2016-04-01,2016-06-30,2016-06-10,"Alderman Patrick Thompson",250,37161,2016-10-24
16223,2016-01-01,2016-03-31,2016-03-23,"Citizens for Tunney",250,37162,2016-10-24
16224,2016-04-01,2016-06-30,2016-06-10,"Alderman Patrick Thompson",250,37162,2016-10-24
16241,2016-07-01,2016-09-30,2016-10-25,"Glen Lyman",0,33182,2016-10-25
16242,2016-07-01,2016-09-30,2016-09-01,N/A,0,30408,2016-10-25
16252,2016-04-01,2016-06-30,2016-05-09,"Friends of Carrie M Austin",500,37184,2016-10-25
16253,2016-04-01,2016-06-30,2016-05-18,"Preckwinkle for President",750,37184,2016-10-25
16254,2016-04-01,2016-06-30,2016-05-17,"Citizens for Reilly",1500,37184,2016-10-25
16255,2016-04-01,2016-06-30,2016-04-21,"19th Ward Democratic Organization",250,37184,2016-10-25
16256,2016-04-01,2016-06-30,2016-05-24,"Citizens for Deb Mell",300,37184,2016-10-25
16257,2016-04-01,2016-06-30,2016-05-09,"Hopkins for Chicago",1000,37184,2016-10-25
16258,2016-04-01,2016-06-30,2016-05-23,"Friends of George A Cardenas",250,37184,2016-10-25
16259,2016-01-01,2016-03-31,2016-03-09,"25th Ward Regular Democratic Organization",1500,37184,2016-10-25
16260,2016-01-01,2016-03-31,2016-01-20,"citizens for Reilly",1000,37184,2016-10-25
16261,2016-04-01,2016-06-30,2016-05-24,"Citizens for Deb Mell",300,37185,2016-10-25
16262,2016-04-01,2016-06-30,2016-05-23,"Friends of George A Cardenas",250,37185,2016-10-25
16263,2016-04-01,2016-06-30,2016-04-21,"19th Ward Democratic Organization",250,37185,2016-10-25
16264,2016-04-01,2016-06-30,2016-05-18,"Preckwinkle for President",750,37185,2016-10-25
16265,2016-04-01,2016-06-30,2016-05-17,"Citizens for Reilly",1500,37185,2016-10-25
16266,2016-04-01,2016-06-30,2016-05-09,"Hopkins for Chicago",1000,37185,2016-10-25
16267,2016-04-01,2016-06-30,2016-05-09,"Friends of Carrie M Austin",500,37185,2016-10-25
16268,2016-01-01,2016-03-31,2016-01-20,"citizens for Reilly",1000,37185,2016-10-25
16269,2016-01-01,2016-03-31,2016-03-09,"25th Ward Regular Democratic Organization",1500,37185,2016-10-25
16281,2016-04-01,2016-06-30,2016-05-09,"Hopkins for Chicago",1000,37243,2016-10-27
16282,2016-04-01,2016-06-30,2016-05-17,"Citizens for Reilly",1500,37243,2016-10-27
16283,2016-04-01,2016-06-30,2016-04-21,"19th Ward Democratic Organization",250,37243,2016-10-27
16284,2016-04-01,2016-06-30,2016-05-23,"Friends of George A Cardenas",250,37243,2016-10-27
16285,2016-04-01,2016-06-30,2016-05-18,"Preckwinkle for President",750,37243,2016-10-27
16286,2016-04-01,2016-06-30,2016-05-24,"Citizens for Deb Mell",300,37243,2016-10-27
16287,2016-04-01,2016-06-30,2016-05-09,"Friends of Carrie M Austin",500,37243,2016-10-27
16288,2016-01-01,2016-03-31,2016-03-09,"25th Ward Regular Democratic Organization",1500,37243,2016-10-27
16289,2016-01-01,2016-03-31,2016-01-20,"citizens for Reilly",1000,37243,2016-10-27
16290,2016-07-01,2016-09-30,2016-07-28,"Friends of Alderman Laurino",250,37243,2016-10-27
16291,2016-07-01,2016-09-30,2016-09-16,"Committee to Elect Howard Brookins Jr",500,37243,2016-10-27
16292,2016-07-01,2016-09-30,2016-09-08,"Friends of Matt O'Shea",250,37243,2016-10-27
16293,2016-07-01,2016-09-30,2016-09-27,"Latino Caucus Foundation",500,37243,2016-10-27
16327,2016-04-01,2016-06-30,2016-05-23,"Friends of George A Cardenas",250,37246,2016-10-27
16328,2016-04-01,2016-06-30,2016-05-18,"Preckwinkle for President",750,37246,2016-10-27
16329,2016-04-01,2016-06-30,2016-04-21,"19th Ward Democratic Organization",250,37246,2016-10-27
16330,2016-04-01,2016-06-30,2016-05-24,"Citizens for Deb Mell",300,37246,2016-10-27
16331,2016-04-01,2016-06-30,2016-05-09,"Friends of Carrie M Austin",500,37246,2016-10-27
16332,2016-04-01,2016-06-30,2016-05-09,"Hopkins for Chicago",1000,37246,2016-10-27
16333,2016-04-01,2016-06-30,2016-05-17,"Citizens for Reilly",1500,37246,2016-10-27
16334,2016-07-01,2016-09-30,2016-09-16,"Committee to Elect Howard Brookins Jr",500,37246,2016-10-27
16335,2016-07-01,2016-09-30,2016-09-08,"Friends of Matt O'Shea",250,37246,2016-10-27
16336,2016-07-01,2016-09-30,2016-07-28,"Friends of Alderman Laurino",250,37246,2016-10-27
16337,2016-07-01,2016-09-30,2016-09-27,"Latino Caucus Foundation",500,37246,2016-10-27
16338,2016-01-01,2016-03-31,2016-03-09,"25th Ward Regular Democratic Organization",1500,37246,2016-10-27
16339,2016-01-01,2016-03-31,2016-01-20,"citizens for Reilly",1000,37246,2016-10-27
16341,2016-07-01,2016-09-30,2016-09-01,None,0,29301,2016-10-31
16361,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,37401,2016-11-02
16362,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,37401,2016-11-02
16363,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,37401,2016-11-02
16364,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,37401,2016-11-02
16365,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,37401,2016-11-02
16366,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,37401,2016-11-02
16367,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,37401,2016-11-02
16368,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie Austin 34th Ward Dem. Org.",300,37401,2016-11-02
16369,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,37401,2016-11-02
16370,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,37401,2016-11-02
16371,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,37401,2016-11-02
16372,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,37401,2016-11-02
16373,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,37401,2016-11-02
16374,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,37402,2016-11-02
16375,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,37402,2016-11-02
16376,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,37402,2016-11-02
16377,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,37402,2016-11-02
16378,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,37402,2016-11-02
16379,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie M. Austin 34th Ward Dem. Org.",300,37402,2016-11-02
16380,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,37402,2016-11-02
16381,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,37402,2016-11-02
16382,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,37402,2016-11-02
16383,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,37402,2016-11-02
16384,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,37402,2016-11-02
16385,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,37402,2016-11-02
16386,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,37402,2016-11-02
16387,2016-01-01,2016-03-31,2016-02-24,"11th Ward Democratic Party Campaign Committee",300,37403,2016-11-02
16388,2016-01-01,2016-03-31,2016-02-24,"Alderman Carrie M. Austin",500,37403,2016-11-02
16389,2016-01-01,2016-03-31,2016-02-23,"12th Ward Democratic Organization",500,37403,2016-11-02
16390,2016-01-01,2016-03-31,2016-02-23,"Alderman Scott Waguespack",500,37403,2016-11-02
16391,2016-04-01,2016-06-30,2016-06-22,"Citizens for Joe Moore",300,37403,2016-11-02
16392,2016-04-01,2016-06-30,2016-06-22,"Citizens for Deb Mell",300,37403,2016-11-02
16393,2016-04-01,2016-06-30,2016-06-22,"24th Ward Democratic Organization Ald. Michael Scott",300,37403,2016-11-02
16394,2016-04-01,2016-06-30,2016-06-22,"Hopkins for Chicago",300,37403,2016-11-02
16395,2016-04-01,2016-06-30,2016-06-22,"Friends of Carrie M. Austin",300,37403,2016-11-02
16396,2016-07-01,2016-09-30,2016-09-14,"Alderman Carrie Austin 34th Ward Dem. Org.",300,37403,2016-11-02
16397,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",250,37403,2016-11-02
16398,2016-07-01,2016-09-30,2016-09-14,"Alderman Jason Ervin",500,37403,2016-11-02
16399,2016-07-01,2016-09-30,2016-09-14,"Alderman Patrick O'Connor",500,37403,2016-11-02
16401,2016-07-01,2016-09-30,2016-09-08,"Friends of Susana Mendoza",500,37501,2016-11-07
16402,2016-01-01,2016-03-31,2016-03-22,"Gilbert Villegas",250,37501,2016-11-07
16403,2016-04-01,2016-06-30,2016-05-20,"Brendan Reilly",150,37501,2016-11-07
16404,2016-04-01,2016-06-30,2016-06-21,"Kurt Summers",150,37501,2016-11-07
16405,2016-04-01,2016-06-30,2016-03-22,"Gilbert Villegas",250,37501,2016-11-07
16406,2016-04-01,2016-06-30,2016-06-24,"Deb Mell",150,37501,2016-11-07
16421,2016-04-01,2016-06-30,2016-06-13,"19th Ward Democratic Org",250,37561,2016-11-09
16422,2016-07-01,2016-09-30,2016-09-14,"Alderman Ameya Pawar",1500,37561,2016-11-09
16441,2016-07-01,2016-09-30,2016-09-01,N/A,0,37601,2016-11-11
16461,2016-07-01,2016-09-30,2016-09-22,"Citizens For O'Connor / Add Book",125,37681,2016-11-15
16481,2016-07-01,2016-09-30,2016-10-19,"Citizens for O'Connor",500,37461,2016-11-15
16501,2016-04-01,2016-06-30,2016-05-17,"Burnham Committee",1000,37822,2016-11-29
16502,2016-04-01,2016-06-30,2016-06-07,"Ald Patrick Thompson",500,37822,2016-11-29
16503,2016-04-01,2016-06-30,2016-06-12,"Ald Sophia King",250,37822,2016-11-29
16504,2016-07-01,2016-09-30,2016-09-08,"Ald Roberto Maldonado",500,37822,2016-11-29
16505,2016-07-01,2016-09-30,2016-08-19,"Ald Toni Foulkes",250,37822,2016-11-29
16506,2016-01-01,2016-03-31,2016-03-28,"Ald Brendan Reilly",1500,37822,2016-11-29
16507,2016-01-01,2016-03-31,2016-02-29,"Ald Carrie Austin",1000,37822,2016-11-29
16508,2016-01-01,2016-03-31,2016-02-16,"Burnham Committee",1000,37822,2016-11-29
16509,2016-01-01,2016-03-31,2016-02-26,"Ald Rod Sawyer",250,37822,2016-11-29
16510,2016-01-01,2016-03-31,2016-03-09,"Ald Leslie Hairston",250,37822,2016-11-29
16511,2016-01-01,2016-03-31,2016-03-08,"Ald John Arena",250,37822,2016-11-29
16512,2016-01-01,2016-03-31,2016-01-11,"Kurt Summers",1500,37822,2016-11-29
16513,2016-01-01,2016-03-31,2016-03-08,"Ald Chris Taliaferro",250,37822,2016-11-29
16514,2016-01-01,2016-03-31,2016-03-11,"Ald Michelle Harris",500,37822,2016-11-29
16515,2016-01-01,2016-03-31,2016-03-03,"Ald George Cardenas",500,37822,2016-11-29
16521,2016-07-01,2016-09-30,2016-10-19,"Citizens for O'Connor",500,37962,2016-12-09
16541,2016-04-01,2016-06-30,2016-05-26,"Friends of Carrie Austin",150,37981,2016-12-09
16542,2016-01-01,2016-03-31,2016-03-11,"Citizens for Michelle Harris",250,37981,2016-12-09
16543,2016-01-01,2016-03-31,2016-03-04,"Citizens for Carrie Austin",150,37981,2016-12-09
16544,2016-01-01,2016-03-31,2016-03-23,"Friends of Toni Foulkes",150,37981,2016-12-09
16550,2016-01-01,2016-03-31,2016-02-27,"Ervin for Committeeman",500,37983,2016-12-09
16551,2016-01-01,2016-03-31,2016-02-18,"Carlos for Chicago",500,37983,2016-12-09
16552,2016-01-01,2016-03-31,2016-02-18,"Citizens for Deb Mell",500,37983,2016-12-09
16553,2016-04-01,2016-06-30,2016-06-14,"Friends of Walter Burnett, Jr",1000,37983,2016-12-09
16554,2016-04-01,2016-06-30,2016-06-22,"Citizens for Alderman Reilly",500,37983,2016-12-09
16984,2016-04-01,2016-06-30,2016-05-24,"Citizens for Deb Mell",300,38152,2016-12-15
16985,2016-04-01,2016-06-30,2016-05-23,"Friends of George A Cardenas",250,38152,2016-12-15
16986,2016-04-01,2016-06-30,2016-05-09,"Friends of Carrie M Austin",500,38152,2016-12-15
16987,2016-04-01,2016-06-30,2016-05-18,"Preckwinkle for President",750,38152,2016-12-15
16988,2016-04-01,2016-06-30,2016-04-21,"19th Ward Democratic Organization",250,38152,2016-12-15
16989,2016-04-01,2016-06-30,2016-05-09,"Hopkins for Chicago",1000,38152,2016-12-15
16990,2016-04-01,2016-06-30,2016-05-17,"Citizens for Reilly",1500,38152,2016-12-15
16991,2016-01-01,2016-03-31,2016-01-20,"citizens for Reilly",1000,38152,2016-12-15
16992,2016-01-01,2016-03-31,2016-03-09,"25th Ward Regular Democratic Organization",1500,38152,2016-12-15
16993,2016-07-01,2016-09-30,2016-09-16,"Committee to Elect Howard Brookins Jr",500,38152,2016-12-15
16994,2016-07-01,2016-09-30,2016-09-08,"Friends of Matt O'Shea",250,38152,2016-12-15
16995,2016-07-01,2016-09-30,2016-09-27,"Latino Caucus Foundation",500,38152,2016-12-15
16996,2016-07-01,2016-09-30,2016-07-28,"Friends of Alderman Laurino",250,38152,2016-12-15
17021,2016-10-01,2016-12-31,2016-10-12,"Citizens for Pat Dowell",500,38152,2016-12-20
17022,2016-10-01,2016-12-31,2016-10-12,"New 37th Ward Democratic Organization",500,38152,2016-12-20
17023,2016-10-01,2016-12-31,2016-10-24,"Hopkins for Chicago",1500,38152,2016-12-20
17024,2016-10-01,2016-12-31,2016-11-11,"25th Ward Democratic Organization",1500,38152,2016-12-20
17025,2016-10-01,2016-12-31,2016-12-05,"Citizens for Pat Dowell",500,38152,2016-12-20
17041,2016-10-01,2016-12-31,2016-10-19,"Friends of Susana Mendoza",100,36741,2016-12-22
